invoice_no,product_id,customer_id,country_id,date_id,quantity,unit_price,revenue
574076,159,,1,273,1,12.46,12.46
540357,166,13093.0,1,23,96,0.72,69.12
573108,3930,12430.0,6,268,12,0.83,9.96
561814,468,14854.0,1,192,12,1.25,15.0
543040,1998,17337.0,1,46,2,0.42,0.84
547809,826,12748.0,1,90,2,2.55,5.1
569536,4055,13269.0,1,248,6,4.95,29.700000000000003
569702,4422,14396.0,1,249,6,1.45,8.7
575895,284,17052.0,1,281,3,1.25,3.75
559979,1039,14862.0,1,179,12,0.42,5.04
563193,834,,1,204,1,1.63,1.63
553006,4055,15544.0,1,126,3,4.95,14.85
538349,326,,1,9,4,2.51,10.04
566932,289,17576.0,1,232,3,1.45,4.35
552273,28,13021.0,1,122,4,3.75,15.0
569364,4617,13167.0,1,247,6,2.89,17.34
578270,352,14096.0,1,291,9,3.29,29.61
542215,435,12472.0,5,40,12,1.25,15.0
558993,4516,16729.0,1,171,24,0.42,10.08
559062,4301,13253.0,1,172,24,0.75,18.0
544930,124,17472.0,1,65,8,0.65,5.2
C541735,1699,12626.0,5,36,-2,0.85,-1.7
576599,5015,14544.0,1,284,24,0.65,15.6
565067,3935,15856.0,1,219,4,2.49,9.96
546884,234,,1,83,1,2.46,2.46
565326,1439,16706.0,1,221,1,2.08,2.08
540824,1706,12728.0,2,27,12,0.85,10.2
551997,2311,,1,120,1,0.83,0.83
581098,2049,14911.0,7,303,10,7.08,70.8
572918,341,14379.0,1,267,1,4.25,4.25
578347,2090,,1,292,1,1.63,1.63
576329,106,,1,283,1,3.29,3.29
564510,1492,14194.0,1,215,24,0.29,6.959999999999999
543200,1409,,1,48,1,8.29,8.29
555728,3469,17252.0,1,146,1,4.95,4.95
541423,1390,,1,32,1,0.83,0.83
538524,1016,,1,11,1,11.02,11.02
541497,2500,,1,33,2,3.29,6.58
569216,1434,15555.0,1,246,3,0.83,2.49
564535,424,18075.0,1,215,24,0.42,10.08
576787,5306,13815.0,5,285,8,3.75,30.0
554694,1284,,1,137,1,4.13,4.13
569261,1647,17321.0,1,247,3,0.85,2.55
545897,500,,1,74,1,0.83,0.83
551389,46,12437.0,2,116,1,18.0,18.0
545105,419,12598.0,2,68,8,1.95,15.6
579471,4123,,1,296,1,12.46,12.46
545041,668,14952.0,1,67,1,9.95,9.95
570690,90,,1,254,4,1.63,6.52
568392,2576,14272.0,1,242,24,0.12,2.88
574856,4902,,1,277,1,12.46,12.46
580318,77,17686.0,1,299,10,2.08,20.8
560225,230,,1,180,5,0.83,4.15
561648,2329,15746.0,1,191,2,0.79,1.58
539993,1992,13313.0,1,21,12,2.95,35.400000000000006
577740,384,17625.0,1,289,1,0.95,0.95
569467,4947,14291.0,1,248,4,4.15,16.6
576941,1117,12562.0,2,286,6,16.95,101.7
539436,1370,,1,15,1,0.85,0.85
565440,1278,12709.0,5,222,21,5.45,114.45
562420,298,,1,197,1,5.79,5.79
575603,4382,18125.0,1,280,24,0.85,20.4
558700,91,17920.0,1,168,1,1.69,1.69
569573,5023,17511.0,1,249,200,1.65,330.0
552338,179,,1,123,1,1.65,1.65
568692,8,13901.0,1,243,12,2.1,25.200000000000003
558073,4311,13004.0,1,162,4,4.95,19.8
545227,3080,12428.0,23,69,25,0.42,10.5
559876,1175,15752.0,1,178,2,1.25,2.5
552824,1909,14056.0,1,125,1,1.65,1.65
568226,3303,16719.0,1,241,6,0.39,2.34
581108,444,15984.0,1,303,5,4.25,21.25
579153,180,12660.0,2,295,12,1.65,19.8
574351,4763,17348.0,1,275,1,1.25,1.25
544599,626,,1,62,2,1.25,2.5
539739,1212,,1,18,1,3.36,3.36
555383,1600,12517.0,5,143,3,1.65,4.949999999999999
556768,1076,17243.0,1,153,3,7.95,23.85
579940,4638,16938.0,1,298,25,0.42,10.5
543448,910,,1,51,5,4.13,20.65
C573037,4316,12471.0,5,268,-3,4.95,-14.85
563585,282,17070.0,1,208,1,1.25,1.25
568712,1016,17841.0,1,243,1,4.95,4.95
546540,269,15061.0,1,80,18,2.1,37.8
551423,1531,,1,116,1,0.85,0.85
552540,624,,7,124,6,2.95,17.700000000000003
568049,4105,17841.0,1,239,1,1.65,1.65
543828,67,14156.0,7,56,10,1.65,16.5
580146,535,,1,299,3,24.96,74.88
580527,2083,13736.0,1,300,4,1.25,5.0
559902,309,14502.0,1,178,2,0.95,1.9
555279,481,16348.0,1,142,1,5.95,5.95
574655,5321,16466.0,1,276,3,2.89,8.67
579768,697,14911.0,7,297,12,1.65,19.8
580983,2189,,1,302,3,0.83,2.49
572918,4836,14379.0,1,267,12,0.42,5.04
581217,4131,,1,304,1,2.46,2.46
578664,4298,15910.0,1,292,4,1.65,6.6
576339,4316,14096.0,1,283,2,10.79,21.58
544317,536,18138.0,1,59,1,8.5,8.5
569700,441,,1,249,1,2.46,2.46
576181,4338,15572.0,1,283,2,1.65,3.3
574149,5282,13709.0,1,274,12,1.25,15.0
548610,6,15860.0,1,96,1,8.5,8.5
571797,4113,,1,261,2,3.29,6.58
552563,1253,17597.0,1,124,6,2.1,12.6
569330,356,15311.0,1,247,100,1.79,179.0
575947,123,,1,282,1,16.63,16.63
543448,3099,,1,51,3,1.63,4.89
577531,175,,1,288,3,0.79,2.37
573405,1002,13822.0,1,270,2,0.85,1.7
550341,22,13018.0,1,109,6,4.25,25.5
562540,1378,17400.0,1,198,3,1.25,3.75
577358,4549,,1,287,1,5.79,5.79
560086,1236,15839.0,1,179,6,2.55,15.3
572758,2175,,1,266,1,3.29,3.29
540454,22,16191.0,1,24,12,3.75,45.0
577469,4888,15009.0,1,288,1,3.75,3.75
578662,4316,17516.0,1,292,2,4.95,9.9
570827,4320,15831.0,1,255,1,2.08,2.08
578515,5350,16885.0,1,292,1,2.08,2.08
573138,3796,15023.0,1,268,3,4.15,12.45
578347,1373,,1,292,1,9.13,9.13
550213,313,,1,108,1,14.13,14.13
576365,408,,1,283,268,1.95,522.6
563944,266,17581.0,1,212,10,1.65,16.5
542192,845,14049.0,1,40,3,1.95,5.85
560580,640,14088.0,1,183,20,7.65,153.0
544202,531,,1,59,1,4.96,4.96
554917,1129,15104.0,1,139,12,1.25,15.0
539039,784,13124.0,1,13,36,0.42,15.12
560245,10,,8,181,10,1.69,16.9
558372,3970,16200.0,1,165,2,7.95,15.9
539421,335,14016.0,7,15,6,2.95,17.700000000000003
542541,370,,1,42,1,5.79,5.79
567085,1502,12434.0,3,233,2,9.95,19.9
537658,123,18102.0,1,6,48,4.78,229.44
562928,1260,15494.0,1,202,1,9.95,9.95
536865,69,,1,3,2,5.06,10.12
537366,13,14085.0,1,5,5,3.75,18.75
558632,691,17930.0,1,167,25,0.42,10.5
581498,434,,1,305,3,3.29,9.87
577610,58,15373.0,1,289,4,4.25,17.0
565471,141,13931.0,1,223,10,2.08,20.8
537890,2403,15358.0,1,8,6,3.25,19.5
572096,447,16813.0,1,262,3,0.79,2.37
571283,1213,16533.0,1,258,3,1.25,3.75
545649,904,14995.0,1,72,1,4.25,4.25
579062,4429,17651.0,1,295,10,2.08,20.8
575739,127,,1,281,1,5.79,5.79
552843,559,14649.0,1,125,6,1.25,7.5
558386,766,14883.0,1,166,10,0.85,8.5
546089,2219,17864.0,1,76,1,2.95,2.95
572746,5289,13263.0,1,266,3,1.25,3.75
581166,4106,15525.0,1,303,2,1.65,3.3
552687,629,,1,124,1,5.79,5.79
C576226,4901,13268.0,1,283,-1,4.95,-4.95
564366,4055,13236.0,1,215,3,4.95,14.85
573576,319,14096.0,1,271,2,8.29,16.58
564712,725,15611.0,1,217,1,10.95,10.95
571328,2672,12473.0,5,259,12,1.25,15.0
550958,2964,15281.0,1,113,12,1.95,23.4
572704,1460,,1,266,5,2.46,12.3
580729,814,,1,301,8,0.83,6.64
562044,224,16607.0,1,195,36,0.39,14.04
581206,5740,,1,303,-87,0.0,-0.0
537034,40,13081.0,1,3,24,1.65,39.6
571931,4601,,1,261,5,4.96,24.8
580905,45,16313.0,1,302,36,0.65,23.4
545568,1019,,1,71,4,1.67,6.68
563241,139,12758.0,11,206,20,1.65,33.0
546008,1698,,1,75,1,4.13,4.13
566044,203,13769.0,1,226,12,2.1,25.200000000000003
564972,404,12621.0,5,219,3,5.95,17.85
536538,752,14594.0,1,1,10,0.65,6.5
538165,49,14031.0,1,8,72,1.06,76.32000000000001
563093,1539,,1,203,1,4.96,4.96
540977,1165,,1,28,1,0.43,0.43
574737,209,14868.0,1,276,12,2.1,25.200000000000003
579146,5321,16347.0,1,295,1,2.89,2.89
548331,22,13047.0,1,94,6,4.25,25.5
579711,1876,15060.0,1,297,4,0.29,1.16
563933,3887,16536.0,1,211,12,2.08,24.96
545696,308,15696.0,1,73,12,1.25,15.0
557112,356,,1,155,2,4.13,8.26
572756,3890,15482.0,1,266,48,1.0,48.0
552231,11,17364.0,1,121,2,2.1,4.2
580729,471,,1,301,3,1.63,4.89
540168,587,13715.0,1,22,6,1.25,7.5
578551,3435,12937.0,1,292,1,2.25,2.25
536446,466,15983.0,1,1,5,0.85,4.25
573585,250,,1,271,2,1.63,3.26
574701,4161,15426.0,1,276,3,1.65,4.949999999999999
544921,1376,17090.0,1,65,40,0.42,16.8
C548362,766,13268.0,1,94,-10,0.85,-8.5
581266,3361,12621.0,5,304,12,1.95,23.4
537224,21,13174.0,1,4,1,7.95,7.95
547785,208,13097.0,1,90,6,3.75,22.5
553509,2400,17220.0,1,130,25,0.42,10.5
545215,753,,1,68,2,0.83,1.66
576075,407,15861.0,1,282,2,2.1,4.2
545685,1365,14499.0,1,73,1,4.95,4.95
553894,1677,13658.0,1,132,12,1.45,17.4
536598,1356,13090.0,1,2,12,1.25,15.0
580092,612,13969.0,1,298,11,1.25,13.75
565917,216,,1,225,2,3.29,6.58
538097,1466,15192.0,1,8,8,1.65,13.2
569694,397,17735.0,1,249,24,0.55,13.2
553664,2712,16906.0,1,131,1,19.95,19.95
560772,541,,1,184,2,0.79,1.58
567656,1896,14096.0,1,237,1,3.29,3.29
575875,246,,1,281,2,5.79,11.58
540168,1378,13715.0,1,22,6,1.25,7.5
578244,5348,15727.0,1,291,20,1.65,33.0
575491,4474,15531.0,1,279,12,1.45,17.4
547042,1431,,1,85,2,3.29,6.58
541566,706,17722.0,1,34,36,1.06,38.16
569343,5130,18102.0,1,247,120,5.35,642.0
554823,4086,16624.0,1,138,4,2.08,8.32
575059,816,14071.0,1,278,3,0.19,0.5700000000000001
565421,4381,16744.0,1,222,1,2.95,2.95
572100,5318,16705.0,1,262,6,16.95,101.7
554512,86,,1,136,3,2.46,7.38
578115,5617,16600.0,1,291,2,8.15,16.3
555368,1365,13437.0,1,143,4,4.95,19.8
552000,1014,,1,120,4,4.13,16.52
558460,971,16779.0,1,166,72,3.25,234.0
579470,203,16549.0,1,296,4,2.1,8.4
547070,2709,16115.0,1,85,2,4.95,9.9
574033,5270,16558.0,1,273,6,1.95,11.7
580559,56,15628.0,1,301,12,2.95,35.400000000000006
537434,716,,1,5,1,5.91,5.91
565067,205,15856.0,1,219,1,3.95,3.95
567911,510,14854.0,1,238,24,0.29,6.959999999999999
538168,250,14702.0,1,8,2,0.85,1.7
537225,2058,12748.0,1,4,6,1.69,10.14
562046,250,12378.0,8,195,12,0.85,10.2
548894,2327,,1,98,2,5.79,11.58
554714,92,,1,138,1,4.13,4.13
556084,4055,17491.0,1,148,6,4.95,29.700000000000003
549711,3512,13654.0,1,104,2,16.95,33.9
574076,408,,1,273,4,1.63,6.52
567510,859,14298.0,1,236,6,2.49,14.94
559162,133,,1,172,1,11.63,11.63
544657,80,14895.0,1,63,3,4.95,14.85
559672,1217,14796.0,1,176,12,2.1,25.200000000000003
540353,268,13764.0,1,23,5,1.65,8.25
564091,937,15804.0,1,213,4,3.75,15.0
552287,685,17705.0,1,122,25,0.42,10.5
565927,4054,,7,226,6,3.75,22.5
574950,1755,,1,278,1,2.46,2.46
C542366,215,13777.0,1,41,-10,1.06,-10.6
561371,309,,1,189,5,2.08,10.4
566164,27,,1,227,2,8.29,16.58
571017,3969,15116.0,1,256,16,2.49,39.84
546543,113,17841.0,1,80,1,3.75,3.75
549155,2803,,1,100,6,0.83,4.98
560047,1383,17259.0,1,179,1,0.85,0.85
568155,8,17006.0,1,240,12,2.1,25.200000000000003
C569655,79,14534.0,1,249,-2,1.45,-2.9
569695,3860,16843.0,1,249,10,2.08,20.8
570855,1018,17314.0,1,255,12,1.25,15.0
556784,113,14461.0,1,153,2,3.75,7.5
552674,1635,,1,124,1,19.96,19.96
575300,2708,13804.0,1,279,4,3.95,15.8
552333,296,15039.0,1,123,1,1.65,1.65
562715,486,,1,200,1,2.46,2.46
574559,3970,14056.0,1,275,1,8.25,8.25
571660,871,16191.0,1,260,12,0.42,5.04
547708,849,17450.0,1,89,360,1.48,532.8
581256,503,,1,304,2,4.13,8.26
544788,2797,13089.0,1,64,25,0.42,10.5
560534,1542,14911.0,7,183,12,0.65,7.800000000000001
559162,1372,,1,172,1,0.63,0.63
559062,1761,13253.0,1,172,36,0.38,13.68
581450,2727,16794.0,1,304,5,1.95,9.75
543345,1590,,1,50,1,24.96,24.96
542265,3094,15867.0,1,40,1,2.95,2.95
571747,4995,13849.0,1,261,4,3.75,15.0
559011,1373,17049.0,1,171,4,4.65,18.6
552874,1577,12621.0,5,126,2,8.5,17.0
541869,1016,,1,38,1,10.79,10.79
572092,238,17125.0,1,262,3,4.25,12.75
539002,77,14527.0,1,13,2,1.95,3.9
558535,756,16904.0,1,167,2,8.5,17.0
565326,894,16706.0,1,221,1,1.25,1.25
C555636,2294,15073.0,1,146,-10,1.25,-12.5
551821,160,16942.0,1,119,1,8.5,8.5
559167,4108,17997.0,1,172,24,2.75,66.0
574149,3331,13709.0,1,274,2,8.5,17.0
538126,1240,17838.0,1,8,3,4.95,14.85
570488,36,14096.0,1,253,1,4.13,4.13
568721,272,,1,243,1,4.96,4.96
571461,1378,16932.0,1,259,1,1.25,1.25
570448,4131,13224.0,1,253,12,1.25,15.0
578233,370,14049.0,1,291,4,2.95,11.8
563377,129,15002.0,1,207,4,2.95,11.8
550622,442,13735.0,1,111,12,2.55,30.6
555634,535,13319.0,1,146,4,12.75,51.0
580733,2350,16929.0,1,302,16,0.79,12.64
562104,623,,1,195,1,10.79,10.79
537764,727,16893.0,1,7,1,5.95,5.95
544815,1111,17171.0,1,64,12,0.85,10.2
541509,2448,13263.0,1,33,36,0.42,15.12
536945,1755,14083.0,1,3,1,1.25,1.25
560602,185,13629.0,1,184,12,1.65,19.8
561891,1079,15438.0,1,193,1,6.75,6.75
567462,4587,14446.0,1,236,1,0.83,0.83
538951,738,16782.0,1,13,2,3.75,7.5
544681,963,,1,63,1,3.29,3.29
548504,855,,1,95,1,4.13,4.13
553725,643,17047.0,1,131,12,1.95,23.4
568155,3797,17006.0,1,240,4,4.15,16.6
578270,2662,14096.0,1,291,3,0.42,1.26
545075,361,14211.0,1,68,10,1.95,19.5
548910,416,17940.0,1,99,432,0.2,86.4
558316,1218,,1,165,1,3.75,3.75
580771,67,16015.0,1,302,1,1.65,1.65
561867,1175,16931.0,1,193,1,1.25,1.25
550907,3395,13798.0,1,113,100,1.79,179.0
550953,369,,1,113,2,3.29,6.58
553393,1187,,1,129,2,5.79,11.58
559132,807,15053.0,1,172,1,1.65,1.65
553552,2850,17702.0,1,130,24,0.12,2.88
541703,115,12594.0,12,36,5,2.1,10.5
537034,968,13081.0,1,3,12,1.45,17.4
538177,294,,1,9,2,4.21,8.42
562537,4589,12517.0,5,198,6,1.65,9.9
554042,3853,15237.0,1,133,24,0.39,9.36
564352,303,14262.0,1,214,12,1.25,15.0
555931,904,17828.0,37,148,4,4.25,17.0
555383,63,12517.0,5,143,1,0.85,0.85
565841,526,,1,225,1,3.29,3.29
573492,340,13544.0,1,271,1,8.25,8.25
542622,188,,1,44,1,7.46,7.46
560828,4546,14298.0,1,185,50,0.29,14.499999999999998
551531,2750,15376.0,1,117,3,1.25,3.75
540473,2744,17284.0,1,24,12,1.25,15.0
560041,1551,14156.0,7,179,3,4.95,14.85
549571,899,15655.0,1,103,12,0.85,10.2
564837,640,,1,218,1,16.63,16.63
540672,2613,15281.0,1,26,2,7.95,15.9
537700,122,18229.0,1,7,48,4.65,223.2
558316,1677,,1,165,1,3.75,3.75
552234,553,,1,121,1,0.83,0.83
549155,1398,,1,100,1,4.13,4.13
550284,3397,12383.0,13,108,4,4.15,16.6
551702,250,13014.0,1,118,12,0.85,10.2
574531,2016,12748.0,1,275,25,0.42,10.5
547498,600,15021.0,1,88,1,0.42,0.42
545690,2727,13263.0,1,73,2,4.95,9.9
570210,240,13259.0,1,252,1,2.55,2.55
560716,3381,17675.0,1,184,4,4.15,16.6
542100,422,15339.0,1,39,3,0.55,1.65
562717,3478,,1,200,1,16.63,16.63
574941,3631,,1,277,72,4.95,356.40000000000003
568158,5038,16133.0,1,240,6,2.08,12.48
580819,867,15318.0,1,302,24,0.39,9.36
551656,123,14911.0,7,118,6,7.95,47.7
559055,1785,,1,171,1,2.46,2.46
564817,4156,,1,218,2,3.29,6.58
544480,699,14646.0,4,62,72,0.36,25.92
551811,267,15039.0,1,119,1,1.65,1.65
559549,309,13230.0,1,175,1,0.95,0.95
549542,202,15311.0,1,103,2,1.65,3.3
578289,868,17841.0,1,291,1,1.25,1.25
571931,4108,,1,261,1,7.46,7.46
565088,4742,16145.0,1,220,12,0.83,9.96
565331,2795,16674.0,1,221,1,2.55,2.55
571508,836,,1,259,2,5.79,11.58
541223,1636,17954.0,1,30,1,4.25,4.25
550637,3619,14415.0,1,111,2,4.95,9.9
579962,168,14243.0,1,298,12,0.85,10.2
559676,479,17340.0,1,176,12,1.25,15.0
564650,365,14646.0,4,216,448,1.65,739.1999999999999
544495,312,12766.0,11,62,2,7.95,15.9
569367,815,13994.0,1,247,36,0.85,30.6
563195,416,,1,204,2,0.83,1.66
569823,1802,16895.0,1,250,1,1.69,1.69
558959,923,16103.0,1,171,24,0.65,15.6
569486,383,15339.0,1,248,2,3.75,7.5
545398,160,13722.0,1,70,6,8.5,51.0
539075,1141,17189.0,1,13,5,1.49,7.45
542266,563,16918.0,1,40,3,2.55,7.649999999999999
576329,309,,1,283,12,2.08,24.96
550452,1,14525.0,1,110,64,2.55,163.2
562146,645,17675.0,1,196,10,2.08,20.8
562393,758,18172.0,1,197,6,7.95,47.7
572103,1482,17571.0,1,262,1,4.95,4.95
580367,3477,,1,299,1,16.63,16.63
575868,4452,12985.0,1,281,12,0.83,9.96
580727,179,14096.0,1,301,18,3.29,59.22
547488,545,13821.0,1,88,2,4.25,8.5
572550,1661,,1,265,1,4.96,4.96
564049,185,17585.0,1,212,1,1.65,1.65
549262,47,14465.0,1,101,1,2.95,2.95
565927,4450,,7,226,2,8.25,16.5
568394,2450,13314.0,1,242,3,4.95,14.85
558475,2319,,1,166,4,0.42,1.68
566625,1748,14911.0,7,231,12,1.95,23.4
C571287,162,13610.0,1,258,-1,8.5,-8.5
562377,266,14535.0,1,197,2,1.65,3.3
579399,158,13137.0,1,296,2,5.95,11.9
564974,130,,1,219,1,5.79,5.79
541827,1439,,1,36,1,4.13,4.13
575941,3143,16438.0,1,282,2,2.95,5.9
551301,3395,17675.0,1,115,10,2.08,20.8
546541,2146,14911.0,7,80,3,5.95,17.85
577855,1434,15877.0,1,290,1,0.83,0.83
566534,1656,,1,230,18,10.79,194.22
556488,306,16018.0,1,151,1,2.1,2.1
553185,479,17504.0,1,128,24,1.25,30.0
572064,5318,15159.0,1,262,2,19.95,39.9
565845,141,14709.0,1,225,20,2.08,41.6
575504,1018,14895.0,1,280,12,1.25,15.0
540468,600,,1,24,7,0.85,5.95
561884,4121,15453.0,1,193,2,6.25,12.5
578922,5662,17236.0,1,294,11,2.08,22.880000000000003
573323,5154,15708.0,1,270,1,8.25,8.25
548610,1157,15860.0,1,96,12,0.39,4.68
576567,406,17220.0,1,284,18,0.85,15.3
560434,136,,1,182,3,2.46,7.38
554812,171,15005.0,1,138,12,0.85,10.2
566076,190,12449.0,13,227,12,1.25,15.0
562881,4418,15632.0,1,202,6,1.65,9.9
556288,322,13426.0,1,150,24,0.42,10.08
569692,4337,14389.0,1,249,36,0.42,15.12
559337,1542,,1,173,4,0.42,1.68
576345,754,12374.0,21,283,9,1.45,13.05
540277,1363,14258.0,1,23,12,9.95,119.4
575041,2134,17289.0,1,278,24,1.25,30.0
577252,170,18034.0,1,287,48,0.12,5.76
576329,4275,,1,283,1,2.46,2.46
575707,1167,12538.0,9,280,6,2.1,12.6
575132,1786,18177.0,1,278,10,1.65,16.5
540013,142,16255.0,1,21,5,4.95,24.75
575089,4412,13437.0,1,278,6,2.89,17.34
540647,2709,17406.0,1,26,2,4.95,9.9
560504,1218,13081.0,1,183,12,1.45,17.4
580960,753,16016.0,1,302,8,0.42,3.36
546402,721,13305.0,1,78,48,0.85,40.8
540681,185,,1,26,1,3.36,3.36
579159,4753,13196.0,1,295,12,1.25,15.0
549568,1429,15665.0,1,103,24,1.25,30.0
575477,383,,1,279,1,7.46,7.46
561209,277,,1,188,2,2.46,4.92
570102,415,16455.0,1,251,4,3.75,15.0
560394,197,14390.0,1,182,12,0.42,5.04
543598,909,18230.0,1,53,12,1.45,17.4
579512,834,,1,296,1,1.63,1.63
565675,1614,15513.0,1,224,40,1.25,50.0
560926,973,,1,186,10,0.83,8.299999999999999
537057,845,15351.0,1,4,1,1.95,1.95
581414,1390,14730.0,1,304,12,0.42,5.04
548611,246,18230.0,1,96,6,2.95,17.700000000000003
577606,5345,12462.0,9,289,12,1.25,15.0
556056,4087,17841.0,1,148,2,1.65,3.3
547066,369,12921.0,1,85,16,1.69,27.04
537642,446,,1,6,1,8.47,8.47
580729,375,,1,301,3,4.13,12.39
557283,67,16813.0,1,157,2,1.65,3.3
537678,58,16779.0,1,7,12,3.95,47.400000000000006
566602,2279,,1,230,2,2.5,5.0
548309,3435,16657.0,1,94,1,2.25,2.25
576667,1972,12963.0,1,285,48,0.39,18.72
550906,2925,14298.0,1,113,48,0.39,18.72
563549,66,,1,208,4,2.46,9.84
571502,58,14422.0,1,259,4,4.25,17.0
559528,1155,13064.0,1,175,3,2.55,7.649999999999999
580291,3356,15539.0,1,299,5,0.42,2.1
569563,4483,12481.0,5,249,24,1.45,34.8
558083,203,17284.0,1,163,1,2.1,2.1
539215,637,15574.0,1,14,8,1.69,13.52
551172,1656,17854.0,1,114,2,4.95,9.9
C555605,2799,15281.0,1,146,-2,2.55,-5.1
544065,896,14346.0,1,57,8,1.95,15.6
567665,1542,,1,237,1,0.83,0.83
538307,2616,14667.0,1,9,2,0.85,1.7
566271,3350,14250.0,1,228,12,1.25,15.0
561068,311,13116.0,1,187,12,1.65,19.8
580536,116,12490.0,2,300,5,2.1,10.5
555549,4249,13637.0,1,145,2,1.25,2.5
571046,416,18096.0,1,256,1,0.39,0.39
551468,386,,1,116,1,7.46,7.46
552554,34,12843.0,1,124,1,3.25,3.25
580956,2157,17841.0,1,302,1,2.95,2.95
564818,2374,,1,218,1,3.29,3.29
575177,753,,1,278,3,0.83,2.49
556041,1626,17954.0,1,148,6,0.85,5.1
542221,1176,14978.0,1,40,2,2.1,4.2
575875,1568,,1,281,1,2.46,2.46
575222,5012,16880.0,1,279,5,1.25,6.25
542247,1519,12997.0,1,40,6,2.1,12.6
580367,914,,1,299,1,4.13,4.13
580997,4172,15023.0,1,302,6,1.65,9.9
574545,713,17084.0,1,275,1,1.25,1.25
C545516,899,14276.0,1,71,-1,0.85,-0.85
553718,3860,,1,131,1,4.13,4.13
542735,1445,12681.0,2,44,2,5.95,11.9
545838,515,14606.0,1,74,1,1.65,1.65
581497,70,,1,305,7,2.08,14.56
546653,437,,1,81,1,5.79,5.79
548194,716,,1,93,1,5.79,5.79
552149,629,13365.0,1,121,4,2.95,11.8
566787,1374,,1,232,16,0.83,13.28
557622,432,17960.0,1,159,1,0.42,0.42
542419,986,14662.0,1,41,1,1.25,1.25
557878,3859,16940.0,1,161,10,0.85,8.5
538353,606,13798.0,1,9,100,1.69,169.0
553203,206,14911.0,7,128,8,2.1,16.8
562688,2431,13869.0,1,200,12,0.85,10.2
548708,670,13269.0,1,97,1,2.95,2.95
577618,4110,12795.0,11,289,2,9.95,19.9
544681,536,,1,63,1,16.63,16.63
540172,480,18109.0,1,22,1,1.69,1.69
566345,1941,17685.0,1,229,8,0.85,6.8
570284,29,14419.0,1,253,1,3.75,3.75
C570099,1785,13798.0,1,251,-2,1.65,-3.3
543688,815,15270.0,1,54,48,0.85,40.8
581498,243,,1,305,1,1.25,1.25
552309,1278,13835.0,1,122,3,5.45,16.35
572284,810,16744.0,1,264,1,2.95,2.95
569545,4161,,1,248,1,3.29,3.29
577077,5012,17799.0,1,286,5,1.25,6.25
578485,4778,12921.0,1,292,10,1.65,16.5
566203,4888,16362.0,1,227,6,3.75,22.5
567428,4741,14911.0,7,236,12,0.83,9.96
562615,63,16458.0,1,200,20,0.85,17.0
554514,3430,,1,136,1,2.46,2.46
580133,894,15531.0,1,298,6,1.25,7.5
545021,1208,17663.0,1,66,12,1.25,15.0
577633,5345,14194.0,1,289,24,1.25,30.0
557645,1690,,1,159,1,5.79,5.79
576694,607,14426.0,1,285,12,1.25,15.0
561192,1016,16033.0,1,188,1,4.95,4.95
541430,289,12356.0,11,33,48,1.25,60.0
580610,1811,,1,301,11,3.29,36.19
557493,173,,1,158,2,2.46,4.92
541816,1194,17799.0,1,36,2,1.25,2.5
576933,45,15529.0,1,286,36,0.65,23.4
569415,602,,1,248,1,20.79,20.79
565928,1956,,7,226,36,1.06,38.16
550016,91,15416.0,1,107,12,1.69,20.28
559508,1778,12748.0,1,174,6,0.65,3.9
547906,1398,14410.0,1,92,1,1.95,1.95
568831,4889,16059.0,1,244,1,9.95,9.95
573151,5016,17602.0,1,268,6,1.25,7.5
578944,137,16005.0,1,294,1,1.25,1.25
559052,461,,1,171,1,3.29,3.29
559014,4449,14262.0,1,171,8,1.25,10.0
549573,3136,14504.0,1,103,2,2.95,5.9
544681,453,,1,63,2,7.46,14.92
547786,3397,14587.0,1,90,1,4.15,4.15
571065,1067,12613.0,5,256,24,1.45,34.8
569868,5107,13018.0,1,250,2,6.25,12.5
558682,69,,1,168,1,4.96,4.96
556386,4102,16668.0,1,150,12,0.83,9.96
579938,5311,14146.0,1,298,2,8.25,16.5
575481,583,15679.0,1,279,2,3.75,7.5
578535,1374,13207.0,1,292,16,0.42,6.72
574923,4382,17757.0,1,277,18,0.85,15.3
547253,409,13869.0,1,87,3,2.1,6.300000000000001
578017,2468,13569.0,1,290,1,2.95,2.95
549831,72,14844.0,1,105,24,0.55,13.2
552296,424,15518.0,1,122,4,0.42,1.68
564020,4448,13971.0,1,212,12,0.62,7.439999999999999
570023,5128,13876.0,1,251,12,1.25,15.0
558119,1639,,1,164,2,8.29,16.58
546861,1225,14911.0,7,83,12,1.65,19.8
570675,66,13690.0,1,254,12,0.85,10.2
568408,63,,1,242,27,2.46,66.42
573868,991,12491.0,2,272,10,0.85,8.5
541285,60,13001.0,1,32,10,1.95,19.5
540154,2328,,1,22,3,0.84,2.52
573020,135,14842.0,1,268,1,12.75,12.75
546394,827,17164.0,1,78,6,2.55,15.3
569261,427,17321.0,1,247,4,0.85,3.4
557776,4173,14422.0,1,160,12,1.65,19.8
541783,1395,16618.0,1,36,12,1.25,15.0
571913,3969,18210.0,1,261,8,2.49,19.92
557968,535,17061.0,1,162,16,10.95,175.2
561051,2,16684.0,1,187,48,3.39,162.72
553389,2908,,1,129,1,5.79,5.79
573266,400,15290.0,1,269,48,0.85,40.8
576650,5023,14286.0,1,285,10,1.95,19.5
557021,4123,17642.0,1,155,2,6.25,12.5
541878,32,,1,38,1,1.63,1.63
